link,strikethrough_price,sold_price,property_type,address,bedrooms,bathrooms,garages
/on/toronto-real-estate/1804-188-cumberland-st/home/0A9X3jP6LVwyvgxV/,"$1,249,000","$1,178,000",Condo Apt,"1804 - 188 Cumberland St , Toronto - Annex",,,
/on/mississauga-real-estate/ph5-3650-kaneff-crescent/home/6zqW7dGKwrky5eZE/,"$699,900","$670,000",Condo Apt,"PH5 - 3650 Kaneff Cres , Mississauga - Mississauga Valleys",,,
/on/toronto-real-estate/166-hudson-dr/home/r56k97wN8mOyKRjD/,"$2,595,000","$2,500,000",Detached,"166 Hudson Dr , Toronto - Rosedale-Moore Park",,,
/on/toronto-real-estate/1103-105-the-queens-way/home/2Zpj39E4gJO3DrK8/,"$775,000","$750,000",Condo Apt,"1103 - 105 The Queensway , Toronto - High Park-Swansea",,,
/on/toronto-real-estate/95-piggott-mews/home/0MWBVyZAQbgYKemj/,"$919,900","$915,000",Freehold Townhouse,"95 Piggott Mews , Toronto - Weston",,,
/on/toronto-real-estate/s1507-112-george-st/home/0Zaw5YoGd8mYn961/,"$709,000","$705,000",Condo Apt,"S1507 - 112 George St , Toronto - Moss Park",,,
/on/vaughan-real-estate/129-spyglass-hill-rd/home/JjAXw7QMrJz7QOzg/,"$1,100,000","$1,077,000",Link,"129 Spyglass Hill Rd , Vaughan - Glen Shields",,,
/on/toronto-real-estate/95-piggott-mews/home/0MWBVyZAQbgYKemj/,"$919,900","$915,000",Freehold Townhouse,"95 Piggott Mews , Toronto - Weston",,,
/on/toronto-real-estate/2306-224-king-st-w/home/mLzQ1y5pdPEYqdeK/,"$480,000","$465,800",Condo Apt,"2306 - 224 King St W , Toronto - Waterfront Communities C1",,,
/on/mississauga-real-estate/3003-4065-confederation-pkwy/home/L5VXv3lZKBAyj2q8/,"$740,000","$710,000",Condo Apt,"3003 - 4065 Confederation Pkwy , Mississauga - City Centre",,,
/on/toronto-real-estate/611-270-scarlett-rd/home/02Zpj39rBlVYDrK8/,"$790,000","$780,000",Condo Apt,"611 - 270 Scarlett Rd , Toronto - Rockcliffe-Smythe",,,
/on/north-york-real-estate/20-berkindale-dr/home/L5VXv3lKO9O7j2q8/,"$6,995,000","$6,550,000",Detached,"20 Berkindale Dr , North York - St. Andrew-Windfields",,,
/on/toronto-real-estate/422-33-mill-st/home/JjAXw7QXrxbyQOzg/,"$785,000","$780,000",Condo Apt,"422 - 33 Mill St , Toronto - Waterfront Communities C8",,,
/on/north-york-real-estate/709-1700-eglinton-ave-e/home/JjAXw7Q9Nd7QOzgm/,"$470,000","$505,000",Condo Apt,"709 - 1700 Eglinton Ave E , North York - Victoria Village",,,
/on/mississauga-real-estate/2802-70-absolute-ave/home/VgAaOyLL8PyGxMbE/,"$539,400","$537,000",Condo Apt,"2802 - 70 Absolute Ave , Mississauga - City Centre",,,
/on/scarborough-real-estate/21-tinbury-pl/home/2Z5BX32PMw5yDar0/,"$899,000","$888,000",Semi-Detached,"21 TINBURY Pl , Scarborough - Malvern",,,
/on/toronto-real-estate/2-percy-st/home/r56k97w5n1YKRjDl/,"$899,999","$950,000",Freehold Townhouse,"2 Percy St , Toronto - Moss Park",,,
/on/vaughan-real-estate/185-lisa-cres/home/wJKR7P8nmwX7XeLP/,"$1,100,000","$1,050,000",Detached,"185 Lisa Cres , Vaughan - Crestwood-Springfarm-Yorkhill",,,
/on/scarborough-real-estate/21-tinbury-pl/home/2Z5BX32PMw5yDar0/,"$899,000","$888,000",Semi-Detached,"21 Tinbury Pl , Scarborough - Malvern",,,
/on/north-york-real-estate/205-shawnee-circ/home/amgL7A4lE55yZ1MW/,"$945,800","$930,000",Semi-Detached,"205 Shawnee Circ , North York - Pleasant View",,,
/on/toronto-real-estate/74-earlsdale-ave/home/PXRla7gazGNYjEvL/,"$1,249,000","$1,235,000",Detached,"74 Earlsdale Ave , Toronto - Oakwood Village",,,
/on/mississauga-real-estate/196-80-acorn-pl/home/damgL7AGKP5YZ1MW/,"$799,000","$875,000",Condo Townhouse,"196 - 80 Acorn Pl , Mississauga - Hurontario",,,
/on/etobicoke-real-estate/1804-61-richview-rd/home/9w8o3m5xwgX3GKjm/,"$565,000","$535,000",Condo Apt,"1804 - 61 Richview Rd , Etobicoke - Humber Heights",,,
/on/pickering-real-estate/2398-clearside-crt/home/bEDRYag2XlO71VaB/,"$799,900","$815,000",Freehold Townhouse,"2398 Clearside Crt , Pickering - Brock Ridge",,,
/on/toronto-real-estate/294-cedarvale-ave/home/owJKR7PvLVXYXeLP/,"$999,000","$990,000",Detached,"294 Cedarvale Ave , Toronto - Woodbine-Lumsden",,,
/on/toronto-real-estate/1709-381-front-st-w/home/kbEDRYaq891Y1VaB/,"$649,000","$620,000",Condo Apt,"1709 - 381 Front St W , Toronto - Waterfront Communities C1",,,
/on/etobicoke-real-estate/514-1403-royal-york-rd/home/0Zaw5Yo50M07n961/,"$699,000","$650,000",Condo Apt,"514 - 1403 Royal York Rd , Etobicoke - Humber Heights",,,
/on/mississauga-real-estate/2802-70-absolute-ave/home/VgAaOyLL8PyGxMbE/,"$539,400","$537,000",Condo Apt,"2802 - 70 Absolute Ave , Mississauga - City Centre",,,
/on/north-york-real-estate/304-222-finch-ave-w/home/owJKR7PnPwMYXeLP/,"$499,000","$488,000",Condo Apt,"304 - 222 Finch Ave W , North York - Newtonbrook West",,,
/on/ajax-real-estate/42-parkins-dr/home/VgAaOyLXPMPyGxMb/,"$1,199,000","$1,206,000",Detached,"42 Parkins Dr , Ajax - Central",,,
/on/north-york-real-estate/1202-30-inn-on-the-park-dr/home/GMnKYqpLZB63w1Qr/,"$649,888","$637,000",Condo Apt,"1202 - 30 Inn on the Park Dr , North York - Banbury-Don Mills",,,
/on/vaughan-real-estate/407-4700-highway-7-ave/home/EeVbOYENbxRyx2P0/,"$729,000","$695,000",Condo Apt,"407 - 4700 Highway 7 Ave , Vaughan - East Woodbridge",,,
/on/mississauga-real-estate/1359-myron-dr/home/jAXw7QwD9QXYQOzg/,"$1,399,888","$1,350,000",Detached,"1359 Myron Dr , Mississauga - Lakeview",,,
/on/scarborough-real-estate/17-knockbolt-cres/home/K8OgYBVlX1XYJmG2/,"$1,150,000","$1,190,000",Detached,"17 Knockbolt Cres , Scarborough - Agincourt North",,,
/on/toronto-real-estate/3709-180-university-ave/home/knbq6y1JQb47o9DA/,"$1,825,000","$1,700,000",Condo Apt,"3709 - 180 University Ave , Toronto - Bay Street Corridor",,,
/on/ajax-real-estate/6-gurr-cres/home/6zqW7dG62BMy5eZE/,"$929,000","$910,000",Detached,"6 Gurr Cres , Ajax - Central West",,,
/on/brampton-real-estate/20-lotus-st/home/VaD6p786dJYwRQrM/,"$924,000","$924,000",Freehold Townhouse,"20 Lotus St , Brampton - Bram East",,,
/on/toronto-real-estate/252-yonge-blvd/home/ZEXrx30mnDGYOklN/,"$3,795,000","$3,610,000",Detached,"252 Yonge Blvd , Toronto - Bedford Park-Nortown",,,
/on/north-york-real-estate/9-overton-pl/home/eQp5yO8J98G7d0ZE/,"$1,850,000","$1,875,000",Detached,"9 Overton Pl , North York - Banbury-Don Mills",,,
/on/markham-real-estate/39-redwood-lane/home/mLzQ1y5WJmd3qdeK/,"$1,499,900","$1,588,000",Detached,"39 Redwood Lane , Markham - Unionville",,,
/on/north-york-real-estate/629-sheppard-ave-w/home/5xLkv3VRzdn3DBNr/,"$1,999,800","$1,876,050",Detached,"629 Sheppard Ave W , North York - Clanton Park",,,
/on/mississauga-real-estate/1901-80-absolute-ave/home/dXawjy4Z6Kb3rR18/,"$519,000","$510,000",Condo Apt,"1901 - 80 Absolute Ave , Mississauga - City Centre",,,
/on/toronto-real-estate/1205-8-trent-ave/home/eQp5yO8avz17d0ZE/,"$749,900","$720,000",Condo Apt,"1205 - 8 Trent Ave , Toronto - East End-Danforth",,,
/on/toronto-real-estate/25-clark-st/home/BGMnKYqpvp13w1Qr/,"$1,475,000","$1,430,000",Semi-Detached,"25 Clark St , Toronto - South Riverdale",,,
/on/markham-real-estate/20-reith-way/home/EeVbOYEp5wd3x2P0/,"$884,999","$860,000",Condo Townhouse,"20 Reith Way , Markham - Aileen-Willowbrook",,,
/on/toronto-real-estate/990-dovercourt-rd/home/XeEn7X6OxVdYrPo8/,"$699,000","$665,000",Freehold Townhouse,"990 Dovercourt Rd , Toronto - Dovercourt-Wallace Emerson-Junction",,,
/on/etobicoke-real-estate/316-1050-the-queensway/home/510QqypKZm2YLGlV/,"$529,900","$512,500",Condo Apt,"316 - 1050 The Queensway , Etobicoke - Islington-City Centre West",,,
/on/etobicoke-real-estate/316-1050-the-queensway/home/510QqypKZm2YLGlV/,"$529,900","$512,500",Condo Apt,"316 - 1050 The Queensway , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/414-2301-danforth-ave/home/gaQmD7zdoqnYJ9Bo/,"$569,900","$566,000",Condo Apt,"414 - 2301 Danforth Ave , Toronto - East End-Danforth",,,
/on/mississauga-real-estate/7502-wrenwood-cres/home/weQp5yOlbmG7d0ZE/,"$999,900","$950,000",Semi-Detached,"7502 Wrenwood Cres , Mississauga - Malton",,,
/on/north-york-real-estate/9-ollerton-rd/home/B5bO3xX2zZk3kWVP/,"$1,019,000","$980,000",Detached,"9 Ollerton Rd , North York - York University Heights",,,
/on/toronto-real-estate/990-dovercourt-rd/home/XeEn7X6OxVdYrPo8/,"$699,000","$665,000",Freehold Townhouse,"990 Dovercourt Rd , Toronto - Dovercourt-Wallace Emerson-Junction",,,
/on/etobicoke-real-estate/2125-165-legion-rd-n/home/VaD6p780wD47wRQr/,"$567,000","$540,000",Condo Apt,"2125 - 165 Legion Rd N , Etobicoke - Mimico",,,
/on/north-york-real-estate/304-222-finch-ave-w/home/owJKR7PnPwMYXeLP/,"$499,000","$488,000",Condo Apt,"304 - 222 Finch Ave W , North York - Newtonbrook West",,,
/on/vaughan-real-estate/185-solway-ave/home/x9w8o3mpdPX7GKjm/,"$1,199,000","$1,150,000",Semi-Detached,"185 Solway Ave , Vaughan - Maple",,,
/on/markham-real-estate/306-28-uptown-dr/home/N0A9X3jNloa3vgxV/,"$668,000","$648,000",Condo Apt,"306 - 28 Uptown Dr , Markham - Unionville",,,
/on/toronto-real-estate/717-greenwood-ave/home/DO1w3Wqkeowy8Jg0/,"$1,029,000","$1,000,000",Detached,"717 Greenwood Ave , Toronto - Danforth",,,
/on/toronto-real-estate/431-arlington-ave/home/510QqypRdG13LGlV/,"$1,490,000","$1,425,000",Detached,"431 Arlington Ave , Toronto - Humewood-Cedarvale",,,
/on/toronto-real-estate/602-1-balmoral-ave/home/NkKJ3JdNQg9yd4V6/,"$1,495,000","$1,495,000",Condo Apt,"602 - 1 Balmoral Ave , Toronto - Yonge-St. Clair",,,
/on/toronto-real-estate/35-tarlton-rd/home/RdXze3eVeOzY8m9K/,"$4,995,000","$4,800,000",Detached,"35 Tarlton Rd , Toronto - Forest Hill South",,,
/on/etobicoke-real-estate/603-10-eva-rd/home/XeEn7X6Oq1vYrPo8/,"$689,900","$657,500",Condo Apt,"603 - 10 Eva Rd , Etobicoke - Etobicoke West Mall",,,
/on/scarborough-real-estate/12-balcarra-ave/home/0J6Em7bBGPB7XBeq/,"$2,288,000","$1,850,400",Detached,"12 Balcarra Ave , Scarborough - Cliffcrest",,,
/on/north-york-real-estate/ph202-5162-yonge-st/home/0A9X3jPrk6EyvgxV/,"$999,800","$1,350,000",Condo Apt,"PH202 - 5162 Yonge St , North York - Willowdale West",,,
/on/toronto-real-estate/414-170-sudbury-st-e/home/L5VXv3lObwp7j2q8/,"$540,000","$528,500",Condo Apt,"414 - 170 Sudbury St , Toronto - Little Portugal",,,
/on/north-york-real-estate/334-30-tretti-way/home/xLkv3V9dG067DBNr/,"$539,000","$533,000",Condo Apt,"334 - 30 Tretti Way , North York - Clanton Park",,,
/on/etobicoke-real-estate/13-berl-ave/home/zVwod7va4PMy5mGN/,"$1,275,000","$1,255,000",Detached,"13 Berl Ave , Etobicoke - Stonegate-Queensway",,,
/on/vaughan-real-estate/l113-9560-islington-ave/home/AKv53DDdnVV3MnxB/,"$599,000","$588,000",Condo Townhouse,"L113 - 9560 Islington Ave , Vaughan - Sonoma Heights",,,
/on/toronto-real-estate/614-251-jarvis-st/home/BDO1w3WWEBn38Jg0/,"$450,000","$430,000",Condo Apt,"614 - 251 Jarvis St , Toronto - Moss Park",,,
/on/markham-real-estate/19-alan-francis-lane/home/eVbOYEp2K2V3x2P0/,"$1,249,990","$1,210,000",Freehold Townhouse,"19 Alan Francis Lane , Markham - Cachet",,,
/on/north-york-real-estate/2601-70-forest-manor-rd/home/ZEXrx30rDGDyOklN/,"$659,000","$662,000",Condo Apt,"2601 - 70 Forest Manor Rd , North York - Henry Farm",,,
/on/toronto-real-estate/310-637-lake-shore-blvd-w/home/VaD6p78weqAywRQr/,"$1,149,000","$1,085,000",Condo Apt,"310 - 637 Lake Shore Blvd W , Toronto - Niagara",,,
/on/toronto-real-estate/24-hopedale-ave/home/MB5bO3xQgGdYkWVP/,"$1,379,000","$1,621,000",Detached,"24 Hopedale Ave , Toronto - Broadview North",,,
/on/markham-real-estate/39-robert-grundy-rd/home/mLzQ1y5bkqm7qdeK/,"$1,888,888","$2,088,800",Detached,"39 Robert Grundy Rd , Markham - Cachet",,,
/on/mississauga-real-estate/1189-white-clover-way/home/oK8OgYBlb467JmG2/,"$1,489,900","$1,365,000",Detached,"1189 White Clover Way , Mississauga - East Credit",,,
/on/markham-real-estate/27-trinco-way/home/6VLaGyGkBqvyW1ZD/,"$1,080,000","$1,038,000",Semi-Detached,"27 Trinco Way , Markham - Cedarwood",,,
/on/toronto-real-estate/202-sunnyside-ave/home/obqB176Nx5d7ZajD/,"$2,949,999","$2,949,999",Detached,"202 Sunnyside Ave , Toronto - High Park-Swansea",,,
/on/north-york-real-estate/62-flamborough-dr/home/ZxwR7MwpboxYKabB/,"$1,149,000","$1,050,000",Detached,"62 Flamborough Dr , North York - Brookhaven-Amesbury",,,
/on/etobicoke-real-estate/35-hepworth-dr/home/2Z5BX32B2rO3Dar0/,"$929,868","$920,000",Semi-Detached,"35 Hepworth Dr , Etobicoke - Willowridge-Martingrove-Richview",,,
/on/toronto-real-estate/298b-avenue-rd/home/ZEXrx30kWZJ7OklN/,"$2,495,000","$2,495,000",Semi-Detached,"298B Avenue Rd , Toronto - Casa Loma",,,
/on/toronto-real-estate/4309-70-temperance-st/home/5xLkv3V6Gvx3DBNr/,"$599,900","$626,000",Condo Apt,"4309 - 70 Temperance St , Toronto - Bay Street Corridor",,,
/on/toronto-real-estate/301-40-rosehill-ave/home/jJKdOYrQXwz354lW/,"$1,338,000","$1,300,000",Condo Apt,"301 - 40 Rosehill Ave , Toronto - Rosedale-Moore Park",,,
/on/etobicoke-real-estate/21-groverdale-rd/home/EXrx30X8X1g3OklN/,"$1,275,000","$1,250,000",Detached,"21 Groverdale Rd , Etobicoke - Etobicoke West Mall",,,
/on/scarborough-real-estate/6-pipers-green-ave/home/5xLkv3Vrjz63DBNr/,"$1,089,000","$1,380,000",Detached,"6 Pipers Green Ave , Scarborough - Agincourt North",,,
/on/north-york-real-estate/418-7-bishop-ave/home/x9w8o3mbdnVYGKjm/,"$648,000","$708,000",Condo Apt,"418 - 7 Bishop Ave , North York - Newtonbrook East",,,
/on/ajax-real-estate/18-wilkie-lane/home/JKdOYrG5KnBy54lW/,"$675,000","$762,000",Condo Townhouse,"18 Wilkie Lane , Ajax - South East",,,
/on/scarborough-real-estate/107-3220-sheppard-ave-e/home/EXrx30Xp0mD3OklN/,"$468,000","$518,888",Condo Townhouse,"107 - 3220 Sheppard Ave E , Scarborough - Tam O'Shanter-Sullivan",,,
/on/scarborough-real-estate/102-grenbeck-dr/home/nM697k5rjJ6Ybmwe/,"$999,000","$1,230,000",Detached,"102 Grenbeck Dr , Scarborough - Milliken",,,
/on/vaughan-real-estate/115-pine-hollow-cres/home/gJRv53KoVRo3VPW4/,"$1,599,000","$1,580,000",Detached,"115 Pine Hollow Cres , Vaughan - Maple",,,
/on/pickering-real-estate/2444-william-jackson-dr-e/home/2Z5BX32zgLw3Dar0/,"$799,999","$850,000",Freehold Townhouse,"2444 William Jackson Dr , Pickering - Duffin Heights",,,
/on/north-york-real-estate/713-25-adra-grado-way/home/Xawjy41zX0g7rR18/,"$685,900","$666,000",Condo Apt,"713 - 25 Adra Grado Way , North York - Bayview Village",,,
/on/mississauga-real-estate/207-325-webb-dr/home/x9w8o3m8wgj7GKjm/,"$679,000","$680,000",Condo Apt,"207 - 325 Webb Dr , Mississauga - City Centre",,,
/on/vaughan-real-estate/46-ashcroft-crt/home/6VLaGyG2GQJYW1ZD/,"$998,000","$1,135,000",Semi-Detached,"46 Ashcroft Crt , Vaughan - East Woodbridge",,,
/on/etobicoke-real-estate/2210-2285-lake-shore-blvd-w/home/6VLaGyGkpOByW1ZD/,"$569,420","$510,000",Condo Apt,"2210 - 2285 Lake Shore Blvd W , Etobicoke - Mimico",,,
/on/north-york-real-estate/1c-2-chedington-pl/home/kbEDRYazeANy1VaB/,"$2,595,000","$2,625,000",Condo Apt,"1C - 2 Chedington Pl , North York - Bridle Path-Sunnybrook-York Mills",,,
/on/toronto-real-estate/5403-311-bay-st/home/BXeEn7XB6RvYrPo8/,"$2,928,000","$2,750,000",Condo Apt,"5403 - 311 Bay St , Toronto - Bay Street Corridor",,,
/on/mississauga-real-estate/3569-belvedere-cres/home/MWBVyZ9LOgkYKemj/,"$1,769,800","$1,700,000",Detached,"3569 BELVEDERE Cres , Mississauga - Erin Mills",,,
/on/vaughan-real-estate/291-drummond-dr/home/aD6p781m4ww3wRQr/,"$1,199,900","$1,359,250",Detached,"291 Drummond Dr , Vaughan - Maple",,,
/on/toronto-real-estate/119-glenforest-rd/home/LzQ1y5EomawyqdeK/,"$1,798,000","$1,750,000",Detached,"119 Glenforest Rd , Toronto - Lawrence Park North",,,
/on/scarborough-real-estate/916-2550-lawrence-ave-e/home/weQp5yOoBKJyd0ZE/,"$525,900","$507,000",Condo Apt,"916 - 2550 Lawrence Ave E , Scarborough - Dorset Park",,,
/on/etobicoke-real-estate/47-28-rexdale-blvd/home/dXawjy4VnQ63rR18/,"$559,800","$550,000",Condo Townhouse,"47 - 28 Rexdale Blvd , Etobicoke - Rexdale-Kipling",,,
/on/etobicoke-real-estate/910-101-subway-cres/home/zVwod7veDoy5mGNk/,"$639,000","$605,000",Condo Townhouse,"910 - 101 Subway Cres , Etobicoke - Islington-City Centre West",,,
/on/toronto-real-estate/1206-75-queens-wharf-rd/home/6VLaGyG0j1G7W1ZD/,"$588,000","$588,000",Condo Apt,"1206 - 75 Queens Wharf Rd , Toronto - Waterfront Communities C1",,,
/on/toronto-real-estate/202-150-logan-ave/home/1DBW7RD81OAYqlAp/,"$999,900","$945,000",Condo Apt,"202 - 150 Logan Ave , Toronto - South Riverdale",,,
/on/toronto-real-estate/21-hanley-st/home/a6zqW7dAVk35eZEL/,"$1,648,000","$1,560,000",Semi-Detached,"21 Hanley St , Toronto - Runnymede-Bloor West Village",,,
/on/mississauga-real-estate/1139-shadeland-dr/home/5xLkv3V6dxp3DBNr/,"$1,098,000","$1,050,000",Semi-Detached,"1139 Shadeland Dr , Mississauga - Erindale",,,
/on/toronto-real-estate/1707-58-orchard-view-blvd/home/BGMnKYq0ekR3w1Qr/,"$740,000","$735,000",Condo Apt,"1707 - 58 Orchard View Blvd , Toronto - Yonge-Eglinton",,,
/on/markham-real-estate/121-huntington-park-dr/home/bEDRYagnNp671VaB/,"$1,599,999","$1,600,888",Detached,"121 Huntington Park Dr , Markham - Thornlea",,,
/on/richmond-hill-real-estate/8-georgian-bay-st/home/gaQmD7z0daZYJ9Bo/,"$2,999,000","$2,801,800",Detached,"8 Georgian Bay St , Richmond Hill - North Richvale",,,
/on/toronto-real-estate/2102-112-george-st/home/02Zpj39XO107DrK8/,"$634,900","$615,000",Condo Apt,"2102 - 112 George St , Toronto - Moss Park",,,
/on/markham-real-estate/818-48-suncrest-blvd/home/x9w8o3maZa23GKjm/,"$743,300","$705,000",Condo Apt,"818 - 48 Suncrest Blvd , Markham - Commerce Valley",,,
/on/vaughan-real-estate/288-drummond-dr-s/home/BXeEn7XRq4KYrPo8/,"$1,499,000","$1,532,000",Detached,"288 Drummond Dr , Vaughan - Maple",,,
/on/scarborough-real-estate/67-pilkey-cres/home/r56k97wG8Q67KRjD/,"$869,000","$835,000",Semi-Detached,"67 Pilkey Cres , Scarborough - Malvern",,,
/on/north-york-real-estate/25-mosedale-cres/home/XRla7gxKWEg3jEvL/,"$1,288,888","$1,360,000",Detached,"25 Mosedale Cres , North York - Don Valley Village",,,
/on/etobicoke-real-estate/3-hardwick-crt/home/aD6p781mGer3wRQr/,"$999,999","$1,010,000",Detached,"3 Hardwick Crt , Etobicoke - Eringate-Centennial-West Deane",,,
/on/north-york-real-estate/1561-5-everson-dr/home/eVbOYEpAXpB3x2P0/,"$623,000","$590,000",Condo Townhouse,"1561 - 5 Everson Dr , North York - Willowdale East",,,
/on/toronto-real-estate/596-st-clarens-ave/home/0J6Em7bkbgB3XBeq/,"$1,200,000","$1,180,000",Semi-Detached,"596 St Clarens Ave , Toronto - Dovercourt-Wallace Emerson-Junction",,,
/on/etobicoke-real-estate/306-4208-dundas-st-w/home/02Zpj39PEPO7DrK8/,"$799,000","$700,000",Condo Apt,"306 - 4208 Dundas St W , Etobicoke - Edenbridge-Humber Valley",,,
/on/scarborough-real-estate/43-boarhill-dr/home/XeEn7X6OJVqYrPo8/,"$1,290,000","$1,240,000",Detached,"43 Boarhill Dr , Scarborough - Agincourt North",,,
/on/vaughan-real-estate/100-ballantyne-blvd/home/xmZRW7nVm1P7EBO9/,"$1,999,500","$2,000,000",Detached,"100 Ballantyne Blvd , Vaughan - Vellore Village",,,
/on/scarborough-real-estate/1701-301-prudential-dr/home/eQp5yO8J96G7d0ZE/,"$325,000","$340,000",Condo Apt,"1701 - 301 Prudential Dr , Scarborough - Dorset Park",,,
/on/ajax-real-estate/3-davey-st/home/LzQ1y5EoqjnyqdeK/,"$1,199,000","$1,150,000",Detached,"3 Davey St , Ajax - South East",,,
/on/vaughan-real-estate/15-chardonnay-dr/home/1DBW7RDBDWRYqlAp/,"$1,277,288","$1,298,000",Detached,"15 Chardonnay Dr , Vaughan - Patterson",,,
/on/etobicoke-real-estate/907-1-michael-power-pl/home/dXawjy4ZWjp3rR18/,"$578,880","$547,000",Condo Apt,"907 - 1 Michael Power Pl , Etobicoke - Islington-City Centre West",,,
/on/north-york-real-estate/117-collinson-blvd/home/PXRla7gWkXN7jEvL/,"$1,799,000","$1,725,000",Detached,"117 Collinson Blvd , North York - Clanton Park",,,
/on/toronto-real-estate/319-laird-dr/home/0MWBVyZlPNX3Kemj/,"$1,499,999","$1,485,000",Detached,"319 Laird Dr , Toronto - Leaside",,,
/on/mississauga-real-estate/3569-belvedere-cres/home/MWBVyZ9LOgkYKemj/,"$1,769,800","$1,700,000",Detached,"3569 Belvedere Cres , Mississauga - Erin Mills",,,
/on/north-york-real-estate/2803-27-mcmahon-dr/home/Xawjy41Opdg7rR18/,"$1,188,000","$1,110,000",Condo Apt,"2803 - 27 McMahon Dr , North York - Bayview Village",,,
/on/mississauga-real-estate/3604-388-prince-of-wales-dr/home/B5bO3xXqAop3kWVP/,"$599,900","$587,500",Condo Apt,"3604 - 388 Prince Of Wales Dr , Mississauga - City Centre",,,
/on/vaughan-real-estate/204-4800-highway-7/home/BGMnKYqaKOdYw1Qr/,"$638,800","$620,000",Condo Apt,"204 - 4800 Highway 7 , Vaughan - East Woodbridge",,,
/on/north-york-real-estate/151-fenn-ave/home/aQmD7znlQe47J9Bo/,"$2,400,000","$2,075,000",Detached,"151 Fenn Ave , North York - St. Andrew-Windfields",,,
/on/etobicoke-real-estate/911-5-rowntree-rd/home/damgL7Akr6VYZ1MW/,"$499,000","$580,000",Condo Apt,"911 - 5 Rowntree Rd , Etobicoke - Mount Olive-Silverstone-Jamestown",,,
/on/vaughan-real-estate/w603-2916-highway-7-rd/home/oK8OgYBk4E5yJmG2/,"$679,500","$645,800",Condo Apt,"W603 - 2916 Highway 7 Rd , Vaughan - Concord",,,
/on/toronto-real-estate/2301-125-redpath-ave/home/6VLaGyG66ljYW1ZD/,"$599,900","$590,000",Condo Apt,"2301 - 125 Redpath Ave , Toronto - Mount Pleasant West",,,
/on/toronto-real-estate/77-glenmore-rd/home/VgAaOyLWXxmYGxMb/,"$1,399,000","$1,565,000",Semi-Detached,"77 Glenmore Rd , Toronto - Woodbine Corridor",,,
/on/scarborough-real-estate/99-amberjack-blvd/home/x9w8o3ma0Lk3GKjm/,"$975,000","$975,000",Detached,"99 Amberjack Blvd , Scarborough - Woburn",,,
/on/scarborough-real-estate/1101-40-bay-mills-blvd/home/B5bO3xXqLgd3kWVP/,"$429,900","$430,000",Condo Apt,"1101 - 40 Bay Mills Blvd , Scarborough - Tam O'Shanter-Sullivan",,,
/on/toronto-real-estate/166-virginia-ave/home/b1DBW7RqEmdyqlAp/,"$1,050,000","$1,165,000",Semi-Detached,"166 Virginia Ave , Toronto - Danforth Village-East York",,,
/on/scarborough-real-estate/52-peace-dr/home/weQp5yO8eNG7d0ZE/,"$1,065,900","$1,065,000",Detached,"52 Peace Dr , Scarborough - Woburn",,,
/on/toronto-real-estate/340-1030-king-st-w/home/4KAX7NONBpd3eRPJ/,"$693,800","$625,000",Condo Apt,"340 - 1030 King St W , Toronto - Niagara",,,
/on/vaughan-real-estate/26-tansley-rd/home/2Z5BX32zA143Dar0/,"$1,589,000","$1,550,000",Detached,"26 Tansley Rd , Vaughan - Brownridge",,,
/on/north-york-real-estate/20-madoc-dr/home/gaQmD7zkjO23J9Bo/,"$2,795,000","$2,525,000",Detached,"20 Madoc Dr , North York - Englemount-Lawrence",,,
/on/vaughan-real-estate/d704-5289-highway-7/home/510QqypXXz1yLGlV/,"$789,900","$789,900",Condo Townhouse,"D704 - 5289 highway 7 , Vaughan - Vaughan Grove",,,
/on/mississauga-real-estate/39-1180-mississauga-valley-blvd/home/mLzQ1y5GPnw3qdeK/,"$799,000","$790,000",Condo Townhouse,"39 - 1180 Mississauga Valley Blvd , Mississauga - Mississauga Valleys",,,
/on/markham-real-estate/86-herman-gilroy-lane-n/home/AKv53DD2LKj3MnxB/,"$1,200,000","$1,150,000",Freehold Townhouse,"86 Herman gilroy Lane N , Markham - Angus Glen",,,
/on/north-york-real-estate/159-old-yonge-st/home/0MWBVyZ9j5XYKemj/,"$5,648,000","$5,165,000",Detached,"159 Old Yonge St , North York - St. Andrew-Windfields",,,
/on/vaughan-real-estate/1004-4800-highway-7/home/1DBW7RDRlzkYqlAp/,"$1,050,000","$995,000",Condo Apt,"1004 - 4800 Highway 7 , Vaughan - West Woodbridge",,,
/on/toronto-real-estate/308-66-kippendavie-ave/home/a6zqW7dpgQP75eZE/,"$829,000","$829,000",Condo Apt,"308 - 66 Kippendavie Ave , Toronto - The Beaches",,,
/on/north-york-real-estate/3006-4978-yonge-st/home/a6zqW7dKzoXy5eZE/,"$739,900","$735,000",Condo Apt,"3006 - 4978 Yonge St , North York - Lansing-Westgate",,,
/on/richmond-hill-real-estate/135-kimono-cres/home/b1DBW7RnZDL7qlAp/,"$1,088,000","$1,373,000",Freehold Townhouse,"135 Kimono Cres , Richmond Hill - Rouge Woods",,,
/on/toronto-real-estate/79-john-st/home/aQmD7znlvEA7J9Bo/,"$799,000","$950,000",Detached,"79 John St , Toronto - Weston",,,
/on/toronto-real-estate/194-bayview-heights-dr/home/XRla7gxQGqN3jEvL/,"$2,850,000","$2,550,000",Detached,"194 Bayview Heights Dr , Toronto - Leaside",,,
