link,strikethrough_price,sold_price,property_type,address
/on/toronto-real-estate/54-fairside-ave/home/mLzQ1y5DpEkYqdeK/,"$1,199,900","$1,140,000",Detached,"54 Fairside Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/5-ewart-ave/home/obqB176DB5WYZajD/,"$869,000","$860,000",Detached,"5 Ewart Ave , Toronto - Keelesdale-Eglinton West"
/on/toronto-real-estate/25-springdale-blvd/home/BDO1w3WBZ6w78Jg0/,"$999,900","$1,100,000",Semi-Detached,"25 Springdale Blvd , Toronto - Danforth Village-East York"
/on/toronto-real-estate/1495-king-st-w/home/0MWBVyZRppyKemjG/,"$1,999,999","$1,650,000",Semi-Detached,"1495 King St W , Toronto - South Parkdale"
/on/toronto-real-estate/313-gilmour-ave/home/VaD6p788MxV7wRQr/,"$1,198,000","$1,100,000",Freehold Townhouse,"313 GILMOUR Ave , Toronto - Junction Area"
/on/toronto-real-estate/208-westview-blvd/home/VLaGyG2NEWjYW1ZD/,"$1,150,000","$1,110,000",Detached,"208 Westview Blvd , Toronto - O'Connor-Parkview"
/on/north-york-real-estate/23-lower-links-rd/home/wJKR7P82vKD7XeLP/,"$2,950,000","$2,802,000",Detached,"23 Lower Links Rd , North York - St. Andrew-Windfields"
/on/toronto-real-estate/62-lavinia-ave/home/DnM697knk1ybmweV/,"$2,998,000","$2,825,000",Detached,"62 Lavinia Ave , Toronto - High Park-Swansea"
/on/toronto-real-estate/1082-logan-ave/home/owJKR7PJQXYXeLPm/,"$1,099,000","$1,375,000",Semi-Detached,"1082 Logan Ave , Toronto - Broadview North"
/on/toronto-real-estate/5-230-st-george-st/home/xLkv3V9NEgm7DBNr/,"$769,000","$759,900",Condo Townhouse,"5 - 230 St George St , Toronto - Annex"
/on/toronto-real-estate/7-evelyn-ave/home/ZxwR7Mwb2OxYKabB/,"$1,789,000","$1,960,000",Detached,"7 Evelyn Ave , Toronto - High Park North"
/on/toronto-real-estate/5-230-st-george-st/home/xLkv3V9NEgm7DBNr/,"$769,000","$759,900",Condo Townhouse,"5 - 230 St George St , Toronto - Annex"
/on/scarborough-real-estate/239-confederation-dr/home/weQp5yO8brG7d0ZE/,"$899,000","$880,000",Detached,"239 Confederation Dr , Scarborough - Woburn"
/on/toronto-real-estate/313-gilmour-ave/home/VaD6p788MxV7wRQr/,"$1,198,000","$1,100,000",Freehold Townhouse,"313 Gilmour Ave , Toronto - Junction Area"
/on/toronto-real-estate/21-webster-ave/home/N0A9X3jw8a4YvgxV/,"$3,149,000","$2,800,000",Freehold Townhouse,"21 Webster Ave , Toronto - Annex"
/on/north-york-real-estate/129-dell-park-ave/home/dXawjy4NwZB3rR18/,"$3,098,000","$2,900,000",Detached,"129 Dell Park Ave , North York - Englemount-Lawrence"
/on/toronto-real-estate/503-parkside-dr/home/6zqW7dG6PDXy5eZE/,"$2,050,000","$1,700,000",Detached,"503 Parkside Dr , Toronto - High Park-Swansea"
/on/scarborough-real-estate/56-preston-st/home/EeVbOYEGE0K7x2P0/,"$599,900","$780,000",Semi-Detached,"56 Preston St , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/479-winnett-ave/home/L5VXv3l145AYj2q8/,"$3,295,000","$3,100,000",Detached,"479 Winnett Ave , Toronto - Humewood-Cedarvale"
/on/toronto-real-estate/76-thursfield-cres/home/jAXw7QwwA1pYQOzg/,"$1,365,000","$1,320,000",Semi-Detached,"76 Thursfield Cres , Toronto - Leaside"
/on/toronto-real-estate/99-65-turntable-cres/home/mLzQ1y5WNzn3qdeK/,"$799,000","$865,000",Condo Townhouse,"99 - 65 Turntable Cres , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/224-glenholme-ave/home/zVwod7vXaZDY5mGN/,"$1,729,000","$1,600,000",Detached,"224 Glenholme Ave , Toronto - Oakwood Village"
/on/toronto-real-estate/447-main-st/home/kbEDRYam46Y1VaBj/,"$999,888","$999,888",Semi-Detached,"447 Main St , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/118-spruce-hill-rd/home/mLzQ1y5Px84YqdeK/,"$3,279,000","$3,300,000",Detached,"118 Spruce Hill Rd , Toronto - The Beaches"
/on/toronto-real-estate/2a-oriole-gdns/home/VaD6p78JqQ4YwRQr/,"$2,495,000","$2,360,000",Freehold Townhouse,"2A Oriole Gdns , Toronto - Yonge-St. Clair"
/on/toronto-real-estate/113-370-hopewell-ave/home/XRla7gxGVB93jEvL/,"$824,900","$799,323",Condo Townhouse,"113 - 370 Hopewell Ave , Toronto - Briar Hill-Belgravia"
/on/toronto-real-estate/240-westlake-ave/home/jJKdOYroEgjy54lW/,"$699,000","$840,000",Detached,"240 Westlake Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/154-joicey-blvd/home/B5bO3xX6Mll3kWVP/,"$1,749,000","$1,851,000",Detached,"154 Joicey Blvd , Toronto - Bedford Park-Nortown"
/on/toronto-real-estate/142-sunnyside-ave/home/mZRW7naBVP9yEBO9/,"$1,395,000","$1,375,000",Semi-Detached,"142 Sunnyside Ave , Toronto - High Park-Swansea"
/on/north-york-real-estate/29-suncrest-dr/home/Xawjy41KExb7rR18/,"$4,998,000","$4,650,000",Detached,"29 Suncrest Dr , North York - Bridle Path-Sunnybrook-York Mills"
/on/toronto-real-estate/26-eaton-ave/home/oK8OgYBG440yJmG2/,"$990,000","$1,147,000",Freehold Townhouse,"26 Eaton Ave , Toronto - Danforth"
/on/toronto-real-estate/26-eaton-ave/home/oK8OgYBG440yJmG2/,"$990,000","$1,147,000",Freehold Townhouse,"26 Eaton Ave , Toronto - Danforth"
/on/toronto-real-estate/597-spadina-rd/home/GMnKYqpbBRK3w1Qr/,"$2,099,000","$1,950,000",Detached,"597 Spadina Rd , Toronto - Forest Hill South"
/on/toronto-real-estate/10-sarnia-ave/home/4KAX7NO19MJ3eRPJ/,"$849,000","$1,180,000",Semi-Detached,"10 Sarnia Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/247-gamble-ave/home/damgL7An5p3Z1MW2/,"$999,000","$1,050,000",Semi-Detached,"247 Gamble Ave , Toronto - East York"
/on/toronto-real-estate/86-howick-ave/home/gJRv53Kv4rP7VPW4/,"$1,000,000","$1,000,000",Detached,"86 Howick Ave , Toronto - Weston-Pellam Park"
/on/toronto-real-estate/202-brookside-dr/home/nM697k5QXEbYbmwe/,"$999,000","$970,000",Detached,"202 Brookside Dr , Toronto - East End-Danforth"
/on/toronto-real-estate/204-30-elsie-lane/home/xmZRW7nb8Eg7EBO9/,"$1,088,000","$1,088,000",Condo Townhouse,"204 - 30 Elsie Lane , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/north-york-real-estate/11-dukinfield-cres/home/bqB176WRl9K3ZajD/,"$1,498,000","$1,401,000",Detached,"11 Dukinfield Cres , North York - Parkwoods-Donalda"
/on/toronto-real-estate/12-aldergrove-ave/home/DnM697kPPO63bmwe/,"$1,299,000","$1,370,000",Detached,"12 Aldergrove Ave , Toronto - Woodbine Corridor"
/on/toronto-real-estate/81-glencrest-blvd/home/nbq6y10qx0aYo9DA/,"$899,000","$975,000",Detached,"81 Glencrest Blvd , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/104-77-lombard-st/home/b1DBW7RdBRYqlApz/,"$999,000","$1,270,000",Condo Townhouse,"104 - 77 Lombard St , Toronto - Church-Yonge Corridor"
/on/toronto-real-estate/20-rose-park-cres/home/K8OgYBVOxJ0YJmG2/,"$5,495,000","$5,495,000",Detached,"20 Rose Park Cres , Toronto - Rosedale-Moore Park"
/on/toronto-real-estate/197-major-st/home/NAKv53DDAkW3MnxB/,"$1,899,900","$1,850,000",Freehold Townhouse,"197 Major St , Toronto - University"
/on/toronto-real-estate/23-ridley-gdns/home/XeEn7X6pZEqYrPo8/,"$998,000","$1,190,000",Semi-Detached,"23 Ridley Gdns , Toronto - High Park-Swansea"
/on/toronto-real-estate/378-lumsden-ave/home/5xLkv3V60Ze3DBNr/,"$1,399,000","$1,355,000",Detached,"378 Lumsden Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/85-fairlawn-ave/home/DO1w3Wqp2zwy8Jg0/,"$1,499,000","$1,440,000",Detached,"85 Fairlawn Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/332-russell-hill-rd/home/DnM697k5M2QYbmwe/,"$13,995,000","$13,200,000",Detached,"332 Russell Hill Rd , Toronto - Casa Loma"
/on/north-york-real-estate/55-mulholland-ave/home/510QqypgqDeYLGlV/,"$1,289,000","$1,200,000",Detached,"55 Mulholland Ave , North York - Yorkdale-Glen Park"
/on/scarborough-real-estate/14-wood-glen-rd-n/home/NAKv53DDp1j3MnxB/,"$2,488,900","$2,680,000",Detached,"14 Wood Glen Rd , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/25-craighurst-ave/home/BXeEn7X6dv0YrPo8/,"$2,089,000","$2,100,000",Semi-Detached,"25 Craighurst Ave , Toronto - Lawrence Park South"
/on/north-york-real-estate/34-touraine-ave/home/Vwod7vrRZZj75mGN/,"$1,400,000","$1,371,000",Detached,"34 Touraine Ave , North York - Clanton Park"
/on/toronto-real-estate/4-104-caledonia-park-rd/home/EeVbOYEVr5Dyx2P0/,"$695,000","$762,500",Condo Townhouse,"4 - 104 Caledonia Park Rd , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/28-hazelwood-ave/home/eQp5yO89Dab7d0ZE/,"$899,900","$901,000",Semi-Detached,"28 Hazelwood Ave , Toronto - Blake-Jones"
/on/toronto-real-estate/716-brock-ave/home/5xLkv3Vw6DzYDBNr/,"$1,095,000","$1,025,000",Semi-Detached,"716 Brock Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/north-york-real-estate/11-sulkara-crt/home/510Qqyprjem3LGlV/,"$2,249,888","$2,210,000",Detached,"11 Sulkara Crt , North York - Victoria Village"
/on/toronto-real-estate/7-burlington-cres/home/J6Em7bneRpQ7XBeq/,"$1,699,900","$1,705,000",Detached,"7 Burlington Cres , Toronto - Wychwood"
/on/toronto-real-estate/10-parkview-hill-cres/home/bqB176WR4OW3ZajD/,"$1,449,000","$1,525,011",Detached,"10 Parkview Hill Cres , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/328-shaw-st/home/aQmD7zngZqn7J9Bo/,"$1,299,900","$1,451,000",Semi-Detached,"328 Shaw St , Toronto - Trinity-Bellwoods"
/on/toronto-real-estate/132-campbell-ave/home/ZxwR7MwbDrVYKabB/,"$699,000","$836,400",Semi-Detached,"132 Campbell Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/153-sammon-ave/home/XRla7gxGLvr3jEvL/,"$1,249,900","$1,525,000",Detached,"153 Sammon Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/51-highcroft-rd/home/eVbOYEp5g8r3x2P0/,"$1,249,000","$1,330,000",Detached,"51 Highcroft Rd , Toronto - Woodbine Corridor"
/on/toronto-real-estate/921-greenwood-ave/home/JjAXw7QpprmyQOzg/,"$1,049,000","$1,049,000",Semi-Detached,"921 Greenwood Ave , Toronto - Danforth"
/on/toronto-real-estate/342-carlton-st/home/gJRv53Kvgoo7VPW4/,"$2,199,000","$2,199,000",Semi-Detached,"342 Carlton St , Toronto - Cabbagetown-South St. James Town"
/on/scarborough-real-estate/65-kitchener-rd/home/zVwod7vnkOo75mGN/,"$879,900","$850,000",Detached,"65 Kitchener Rd , Scarborough - West Hill"
/on/toronto-real-estate/1584-dundas-st-e/home/obqB176ZJma7ZajD/,"$899,000","$999,999",Freehold Townhouse,"1584 Dundas St E , Toronto - South Riverdale"
/on/toronto-real-estate/43-badgerow-ave/home/XeEn7X6pVvqYrPo8/,"$1,099,000","$1,285,000",Semi-Detached,"43 Badgerow Ave , Toronto - South Riverdale"
/on/toronto-real-estate/1672-gerrard-st-e/home/JjAXw7QDX9MyQOzg/,"$1,439,000","$1,400,000",Detached,"1672 Gerrard St E , Toronto - Woodbine Corridor"
/on/toronto-real-estate/12-binswood-ave/home/oK8OgYBaNWw3JmG2/,"$989,000","$1,225,000",Detached,"12 Binswood Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/130-alton-ave/home/L5VXv3lJr5Gyj2q8/,"$1,249,000","$1,340,000",Semi-Detached,"130 Alton Ave , Toronto - South Riverdale"
/on/toronto-real-estate/648-hillsdale-ave/home/J6Em7bneRO87XBeq/,"$1,899,999","$1,865,000",Detached,"648 Hillsdale Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/130-alton-ave/home/L5VXv3lJr5Gyj2q8/,"$1,249,000","$1,340,000",Semi-Detached,"130 Alton Ave , Toronto - South Riverdale"
/on/etobicoke-real-estate/108-2289-lake-shore-blvd-w/home/L5VXv3lAW4GYj2q8/,"$2,100,000","$1,800,000",Condo Townhouse,"108 - 2289 Lake Shore Blvd W , Etobicoke - Mimico"
/on/toronto-real-estate/95-sutherland-dr/home/eQp5yO89Pz17d0ZE/,"$1,995,000","$2,020,000",Detached,"95 Sutherland Dr , Toronto - Leaside"
/on/toronto-real-estate/648-hillsdale-ave/home/J6Em7bneRO87XBeq/,"$1,899,999","$1,865,000",Detached,"648 Hillsdale Ave , Toronto - Mount Pleasant East"
/on/scarborough-real-estate/76-gooderham-dr/home/L5VXv3lRAmxyj2q8/,"$1,350,000","$1,100,000",Detached,"76 Gooderham Dr , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/97-crossovers-st/home/EeVbOYExA5n3x2P0/,"$1,499,000","$1,495,000",Semi-Detached,"97 Crossovers St , Toronto - The Beaches"
/on/toronto-real-estate/399-shaw-street/home/eVbOYEp5R6G3x2P0/,"$1,499,000","$1,561,000",Freehold Townhouse,"399 SHAW St , Toronto - Trinity-Bellwoods"
/on/toronto-real-estate/125-glendale-ave/home/DnM697kM9oYbmweV/,"$1,250,000","$1,250,000",Semi-Detached,"125 Glendale Ave , Toronto - High Park-Swansea"
/on/toronto-real-estate/948-ossington-ave/home/1DBW7RDPZ6EYqlAp/,"$989,000","$989,999",Semi-Detached,"948 Ossington Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/scarborough-real-estate/8-cheyenne-dr/home/nbq6y10q1VMYo9DA/,"$998,000","$1,080,000",Detached,"8 Cheyenne Dr , Scarborough - Woburn"
/on/toronto-real-estate/17-empire-ave/home/damgL7AlNdLyZ1MW/,"$1,249,000","$1,478,000",Semi-Detached,"17 Empire Ave , Toronto - South Riverdale"
/on/toronto-real-estate/11-roseneath-gdns/home/Z5BX32z6WbQ3Dar0/,"$799,000","$780,000",Semi-Detached,"11 Roseneath Gdns , Toronto - Oakwood Village"
/on/toronto-real-estate/67-67-east-liberty-st/home/damgL7AvQWn3Z1MW/,"$899,999","$937,500",Condo Townhouse,"67 - 67 East Liberty St , Toronto - Niagara"
/on/scarborough-real-estate/236-ellington-dr/home/DnM697kBK4dybmwe/,"$799,000","$975,000",Detached,"236 Ellington Dr , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/2754-st-clair-ave-e/home/510QqypmXj17LGlV/,"$849,000","$850,000",Detached,"2754 St Clair Ave E , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/172-barker-ave/home/0Zaw5YoVZpm3n961/,"$859,000","$840,000",Detached,"172 Barker Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/15-beaufield-ave/home/2Zpj39EKM5M3DrK8/,"$1,198,000","$1,175,000",Semi-Detached,"15 Beaufield Ave , Toronto - Leaside"
/on/toronto-real-estate/271-glebemount-ave/home/BXeEn7X4aj07rPo8/,"$1,875,000","$1,870,000",Detached,"271 Glebemount Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/3293-dundas-st-w/home/Vwod7vrRAlG75mGN/,"$1,148,000","$1,244,075",Semi-Detached,"3293 Dundas St W , Toronto - Junction Area"
/on/toronto-real-estate/98-sutherland-dr/home/6zqW7dG6dMky5eZE/,"$1,995,000","$1,950,000",Detached,"98 Sutherland Dr , Toronto - Leaside"
/on/toronto-real-estate/15-beaufield-ave/home/2Zpj39EKM5M3DrK8/,"$1,198,000","$1,175,000",Semi-Detached,"15 Beaufield Ave , Toronto - Leaside"
/on/toronto-real-estate/22-baden-st/home/EeVbOYE0eed3x2P0/,"$1,289,000","$1,200,022",Freehold Townhouse,"22 Baden St , Toronto - Trinity-Bellwoods"
/on/toronto-real-estate/83-winchester-st/home/VgAaOyL0ZVZyGxMb/,"$1,488,000","$1,488,000",Semi-Detached,"83 Winchester St , Toronto - Cabbagetown-South St. James Town"
/on/toronto-real-estate/827-st-clarens-ave/home/VgAaOyL8WGmyGxMb/,"$999,900","$975,000",Semi-Detached,"827 St Clarens Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/scarborough-real-estate/40-tedford-dr/home/owJKR7Poz9OyXeLP/,"$949,900","$950,000",Detached,"40 Tedford Dr , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/6-king-edward-ave/home/BGMnKYqVb9Byw1Qr/,"$999,000","$930,000",Semi-Detached,"6 King Edward Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/643-bathurst-st/home/obqB176PxzBYZajD/,"$1,649,999","$1,560,000",Semi-Detached,"643 Bathurst St , Toronto - Kensington-Chinatown"
/on/scarborough-real-estate/64-dale-ave/home/BXeEn7XGwbGyrPo8/,"$1,229,000","$1,150,000",Detached,"64 Dale Ave , Scarborough - Guildwood"
/on/scarborough-real-estate/31-eastwood-ave/home/obqB176ANedyZajD/,"$1,399,000","$1,400,000",Detached,"31 Eastwood Ave , Scarborough - Birchcliffe-Cliffside"
/on/north-york-real-estate/2-tokay-crt/home/JRv53KDdeW6YVPW4/,"$1,579,000","$1,500,000",Detached,"2 Tokay Crt , North York - Bathurst Manor"
/on/etobicoke-real-estate/101-evans-ave/home/owJKR7P88WD7XeLP/,"$1,799,000","$1,735,000",Detached,"101 Evans Ave , Etobicoke - Mimico"
/on/north-york-real-estate/79-combermere-dr/home/xLkv3V9NRpm7DBNr/,"$979,000","$935,000",Semi-Detached,"79 Combermere Dr , North York - Parkwoods-Donalda"
/on/toronto-real-estate/101-colin-ave/home/EeVbOYEGOdO7x2P0/,"$2,995,000","$2,995,000",Detached,"101 Colin Ave , Toronto - Yonge-Eglinton"
/on/toronto-real-estate/95-chudleigh-ave/home/0Zaw5YonW463n961/,"$2,989,000","$2,989,000",Detached,"95 Chudleigh Ave , Toronto - Lawrence Park South"
/on/scarborough-real-estate/12-richome-crt/home/r56k97w22bxyKRjD/,"$999,800","$1,100,000",Detached,"12 Richome Crt , Scarborough - Ionview"
/on/north-york-real-estate/20-warner-ave-n/home/nM697k5QmggYbmwe/,"$843,000","$750,000",Semi-Detached,"20 Warner Ave , North York - Victoria Village"
/on/toronto-real-estate/9-duggan-ave/home/a6zqW7dl0rg75eZE/,"$1,999,999","$1,950,000",Semi-Detached,"9 Duggan Ave , Toronto - Yonge-St. Clair"
/on/toronto-real-estate/399-shaw-street/home/eVbOYEp5R6G3x2P0/,"$1,499,000","$1,561,000",Freehold Townhouse,"399 Shaw St , Toronto - Trinity-Bellwoods"
/on/toronto-real-estate/352-brookdale-ave/home/EXrx30XN6rG3OklN/,"$1,500,000","$1,710,000",Detached,"352 Brookdale Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/7-butternut-st/home/owJKR7PnajGYXeLP/,"$1,699,000","$1,670,000",Detached,"7 Butternut St , Toronto - Playter Estates-Danforth"
/on/north-york-real-estate/16-versend-dr-s/home/0A9X3jPRkzwyvgxV/,"$1,288,000","$1,255,000",Detached,"16 Versend Dr S , North York - Parkwoods-Donalda"
/on/toronto-real-estate/106-109-the-queensway-ave/home/owJKR7P4wl17XeLP/,"$999,000","$1,090,000",Condo Townhouse,"106 - 109 The Queensway , Toronto - High Park-Swansea"
/on/toronto-real-estate/266-westlake-ave/home/0J6Em7bqwvQyXBeq/,"$699,000","$795,000",Detached,"266 Westlake Ave , Toronto - Woodbine-Lumsden"
/on/scarborough-real-estate/4-zambri-walk/home/nM697k5QzWbYbmwe/,"$899,800","$880,000",Detached,"4 Zambri Walk , Scarborough - Dorset Park"
/on/toronto-real-estate/47-whistle-post-st/home/bqB176WR9WB3ZajD/,"$1,579,000","$1,480,000",Semi-Detached,"47 Whistle Post St , Toronto - The Beaches"
/on/toronto-real-estate/613-98-strachan-ave/home/weQp5yOwj4wyd0ZE/,"$508,000","$492,500",Condo Townhouse,"613 - 98 Strachan Ave , Toronto - Niagara"
/on/scarborough-real-estate/22-martindale-rd/home/4KAX7NO1amP3eRPJ/,"$1,099,900","$1,050,000",Detached,"22 Martindale Rd , Scarborough - Cliffcrest"
/on/north-york-real-estate/20-alcester-crt/home/amgL7A46KJVyZ1MW/,"$1,468,800","$1,440,000",Detached,"20 Alcester Crt , North York - Yorkdale-Glen Park"
/on/north-york-real-estate/12-kainona-ave/home/Vwod7vrRkd875mGN/,"$1,649,000","$1,705,000",Detached,"12 Kainona Ave , North York - Clanton Park"
/on/toronto-real-estate/381-rhodes-ave/home/Vwod7vrRBRp75mGN/,"$599,000","$750,000",Detached,"381 Rhodes Ave , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/49-winthorpe-rd/home/BGMnKYq5nx1Yw1Qr/,"$1,979,000","$1,940,000",Detached,"49 Winthorpe Rd , Toronto - The Beaches"
/on/toronto-real-estate/12-dustan-cres/home/amgL7A4605lyZ1MW/,"$999,000","$1,065,786",Detached,"12 Dustan Cres , Toronto - East York"
/on/toronto-real-estate/474-annette-st/home/AKv53DDdeRk3MnxB/,"$1,499,000","$1,499,000",Detached,"474 Annette St , Toronto - Junction Area"
/on/toronto-real-estate/127-chandos-ave/home/ZNkKJ3J882Wyd4V6/,"$1,699,888","$1,699,888",Detached,"127 Chandos Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/north-york-real-estate/285-poyntz-ave/home/nM697k5Qqw1Ybmwe/,"$1,788,800","$1,680,000",Detached,"285 Poyntz Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/118-ashdale-ave/home/0ZxwR7Mnqz3KabBA/,"$2,429,000","$2,400,000",Detached,"118 Ashdale Ave , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/21-epsom-ave/home/VgAaOyLbDOK3GxMb/,"$1,499,000","$1,950,000",Detached,"21 Epsom Ave , Toronto - Woodbine-Lumsden"
/on/north-york-real-estate/3239-dufferin-st/home/gAaOyL8ambKyGxMb/,"$1,250,000","$1,100,000",Semi-Detached,"3239 Dufferin St , North York - Yorkdale-Glen Park"
/on/north-york-real-estate/3241-dufferin-st/home/aD6p781Xav03wRQr/,"$1,250,000","$1,100,000",Semi-Detached,"3241 Dufferin St , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/98-highfield-rd/home/damgL7AkGLpYZ1MW/,"$1,229,000","$1,225,000",Semi-Detached,"98 Highfield Rd , Toronto - Greenwood-Coxwell"
/on/north-york-real-estate/3241-dufferin-st/home/aD6p781Xav03wRQr/,"$1,250,000","$1,100,000",Semi-Detached,"3241 Dufferin St , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/118-ashdale-ave/home/0ZxwR7Mnqz3KabBA/,"$2,429,000","$2,400,000",Detached,"118 Ashdale Ave , Toronto - Greenwood-Coxwell"
/on/north-york-real-estate/243-woodsworth-rd/home/VLaGyG2NBwGYW1ZD/,"$1,249,000","$1,250,000",Semi-Detached,"243 Woodsworth Rd , North York - St. Andrew-Windfields"
/on/toronto-real-estate/34-st-clair-gdns/home/zVwod7vEOPJy5mGN/,"$1,099,000","$1,190,000",Semi-Detached,"34 St Clair Gdns , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/52-elm-rd/home/NAKv53D9MbkYMnxB/,"$1,865,000","$1,865,000",Detached,"52 Elm Rd , Toronto - Lawrence Park North"
/on/toronto-real-estate/308-st-george-st/home/a6zqW7d2zopY5eZE/,"$2,188,000","$2,100,000",Semi-Detached,"308 St George St , Toronto - Annex"
/on/north-york-real-estate/31-donofree-rd/home/NAKv53DaaQjYMnxB/,"$979,888","$968,000",Semi-Detached,"31 Donofree Rd , North York - Maple Leaf"
/on/toronto-real-estate/2042-gerrard-st-e/home/ZNkKJ3JbgVx3d4V6/,"$1,169,900","$1,100,000",Semi-Detached,"2042 Gerrard St E , Toronto - East End-Danforth"
/on/toronto-real-estate/46-westminster-ave/home/bqB176WRM6j3ZajD/,"$1,499,000","$1,525,000",Detached,"46 Westminster Ave , Toronto - Roncesvalles"
/on/scarborough-real-estate/45-dodge-rd/home/L5VXv3lBNbEyj2q8/,"$1,658,000","$1,700,000",Detached,"45 Dodge Rd , Scarborough - Birchcliffe-Cliffside"
/on/scarborough-real-estate/43-hill-cres/home/Vwod7vrR5rM75mGN/,"$3,000,000","$3,000,000",Detached,"43 Hill Cres , Scarborough - Scarborough Village"
/on/toronto-real-estate/8-strathearn-rd/home/b1DBW7Rk0wk3qlAp/,"$3,588,000","$3,250,000",Detached,"8 Strathearn Rd , Toronto - Humewood-Cedarvale"
/on/scarborough-real-estate/114-oakridge-dr/home/eVbOYEp5K9V3x2P0/,"$1,219,900","$1,100,000",Detached,"114 Oakridge Dr , Scarborough - Cliffcrest"
/on/north-york-real-estate/203-sloane-ave/home/BXeEn7XxG0G7rPo8/,"$1,299,000","$1,380,000",Detached,"203 Sloane Ave , North York - Victoria Village"
/on/toronto-real-estate/30-yarrow-rd/home/mZRW7naBVmdyEBO9/,"$699,000","$700,000",Semi-Detached,"30 Yarrow Rd , Toronto - Keelesdale-Eglinton West"
/on/toronto-real-estate/47-nealon-ave/home/mZRW7naBqEdyEBO9/,"$1,299,000","$1,630,000",Detached,"47 Nealon Ave , Toronto - Broadview North"
/on/toronto-real-estate/71-pepler-ave/home/damgL7ANRLb3Z1MW/,"$1,049,000","$1,350,000",Detached,"71 Pepler Ave , Toronto - East York"
/on/toronto-real-estate/188-wineva-ave-w/home/6zqW7dG6X2Xy5eZE/,"$999,000","$1,070,000",Semi-Detached,"188 Wineva Ave W , Toronto - The Beaches"
/on/toronto-real-estate/3-whitewood-rd/home/VgAaOyLVJrm3GxMb/,"$1,199,000","$1,456,300",Semi-Detached,"3 Whitewood Rd , Toronto - Mount Pleasant East"
/on/toronto-real-estate/41-benlamond-ave/home/0Zaw5Yoa8q47n961/,"$3,399,999","$3,260,041",Detached,"41 Benlamond Ave , Toronto - The Beaches"
/on/toronto-real-estate/71-pepler-ave/home/damgL7ANRLb3Z1MW/,"$1,049,000","$1,350,000",Detached,"71 Pepler Ave , Toronto - East York"
/on/toronto-real-estate/30-yarrow-rd/home/mZRW7naBVmdyEBO9/,"$699,000","$700,000",Semi-Detached,"30 Yarrow Rd , Toronto - Keelesdale-Eglinton West"
/on/toronto-real-estate/41-benlamond-ave/home/0Zaw5Yoa8q47n961/,"$3,399,999","$3,260,041",Detached,"41 Benlamond Ave , Toronto - The Beaches"
/on/north-york-real-estate/46-marcia-ave/home/1DBW7RDPxkEYqlAp/,"$1,449,900","$1,120,000",Detached,"46 Marcia Ave , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/35-munford-cres/home/B5bO3xX6jPV3kWVP/,"$799,999","$930,000",Detached,"35 Munford Cres , Toronto - O'Connor-Parkview"
/on/scarborough-real-estate/78-rochman-blvd/home/1DBW7RDPMgdYqlAp/,"$799,900","$825,000",Semi-Detached,"78 Rochman Blvd , Scarborough - Woburn"
/on/toronto-real-estate/93-greenwood-ave/home/MB5bO3xxALv3kWVP/,"$1,179,999","$1,275,000",Detached,"93 Greenwood Ave , Toronto - Greenwood-Coxwell"
